"state","id","res.area.m2","com.area.m2","frac.elec.res","frac.elec.com","frac.ff.res","frac.ff.com","hdd65","cdd65","acpen.res","acpen.com","tadj.rcp45","nerc.subregion"
"TX",48039660200,343812.401697899,45127.3726364291,0.396761133603239,0.396761133603239,0.603238866396761,0.603238866396761,1289,2939,0.999912574504142,1,1.034,3
"TX",48039660300,660785.857814132,112599.784938612,0.373148744365744,0.373148744365744,0.626851255634256,0.626851255634256,1289,2939,0.999912574504142,1,1.034,3
"TX",48039660400,517979.223045624,87458.9219108128,0.459261616804583,0.459261616804583,0.534373010821133,0.540738383195417,1220,3144,0.999958119674089,1,1.034,3
"TX",48039660500,522213.929394465,178194.349761814,0.30752990851513,0.30752990851513,0.673821252638986,0.673821252638986,1220,3144,0.999958119674089,1,1.034,3
"TX",48039660601,941762.000316671,33475.7520873297,0.176203451407811,0.176203451407811,0.82039055404178,0.82039055404178,1220,3144,0.999958119674089,1,1.034,3
"TX",48039660602,1847682.75033353,20198.5144936257,0.355251672970614,0.355251672970614,0.640820482979343,0.642711667151586,1220,3144,0.999958119674089,1,1.034,3
"TX",48039660701,964518.036543966,87863.9793965414,0.413299826019718,0.413299826019718,0.586700173980282,0.586700173980282,1220,3144,0.999958119674089,1,1.034,3
"TX",48039660702,814095.387265272,50793.7148604703,0.392217101894521,0.392217101894521,0.607782898105479,0.607782898105479,1289,2939,0.999912574504142,1,1.034,3
"TX",48039660801,468952.448560324,48211.5684857799,0.338343236630549,0.338343236630549,0.661656763369451,0.661656763369451,1289,2939,0.999912574504142,1,1.034,3
"TX",48039660802,507526.711915901,15533.4813211043,0.171917191719172,0.171917191719172,0.828082808280828,0.828082808280828,1289,2939,0.999912574504142,1,1.034,3
"TX",48039660900,301781.59693036,45468.0487316432,0.642891107941037,0.642891107941037,0.345221112696148,0.357108892058963,1289,2939,0.999912574504142,1,1.034,3
"TX",48039661000,339141.804703524,38014.0662462961,0.712511499540018,0.712511499540018,0.287488500459981,0.287488500459981,1289,2939,0.999912574504142,1,1.034,3
"TX",48039661100,140817.131322181,48123.6812465353,0.678121420389462,0.678121420389462,0.321878579610538,0.321878579610538,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661200,207156.124781425,82490.1898358065,0.682148040638607,0.682148040638607,0.317851959361393,0.317851959361393,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661300,132727.969608717,33717.4852529979,0.412698412698413,0.412698412698413,0.587301587301587,0.587301587301587,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661400,376194.696610805,65526.0928235781,0.415904936014625,0.415904936014625,0.572212065813528,0.577239488117001,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661501,248578.062437823,44926.3305879333,0.572026300059773,0.572026300059773,0.420203227734609,0.420203227734609,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661502,254924.832054555,20789.0065103683,0.599874765184721,0.599874765184721,0.380087664370695,0.400125234815279,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661601,358819.971978234,59839.1261246568,0.415391747797867,0.415391747797867,0.583217431617988,0.584608252202133,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661602,144063.073572477,53224.4300937914,0.635728542914172,0.635728542914172,0.364271457085828,0.364271457085828,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661700,176559.811950844,8193.11903721302,0.613613613613614,0.613613613613614,0.361361361361361,0.386386386386386,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661800,279910.724199522,22888.8002558563,0.680787589498807,0.680787589498807,0.30071599045346,0.30071599045346,1469,2586,0.999694192800196,1,1.034,3
"TX",48039661900,309202.303268273,105648.781597498,0.647169811320755,0.647169811320755,0.350314465408805,0.352830188679246,1392,2913,0.99990406381565,1,1.034,3
"TX",48039662000,442393.868549642,67940.7365175326,0.526614310645724,0.526614310645724,0.463350785340315,0.473385689354276,1349,3046,0.999940414312115,1,1.034,3
"TX",48039662100,322545.614733132,82601.9506265813,0.715312327252626,0.715312327252626,0.270867882808181,0.278054173576561,1203,3001,0.999929974886127,1,1.034,3
"TX",48039662200,361154.62157277,61350.3802916134,0.484018264840183,0.484018264840183,0.51307596513076,0.51307596513076,1203,3001,0.999929974886127,1,1.034,3
"TX",48039662300,274623.426502242,80955.5225865923,0.407258064516129,0.407258064516129,0.592741935483871,0.592741935483871,1203,3001,0.999929974886127,1,1.034,3
"TX",48039662400,331794.668518962,71799.927954644,0.576138147566719,0.576138147566719,0.413919413919414,0.423861852433281,1203,3001,0.999929974886127,1,1.034,3
"TX",48039662500,148300.381903211,43271.8213221972,0.657276995305164,0.657276995305164,0.318075117370892,0.342723004694836,1314,2842,0.999876426734286,1,1.034,3
"TX",48039662600,215935.09698871,33730.4001663164,0.606269113149847,0.606269113149847,0.393730886850153,0.393730886850153,1314,2842,0.999876426734286,1,1.034,3
"TX",48039662700,160648.680717893,1620.97220011363,0.546454767726161,0.546454767726161,0.438875305623472,0.453545232273838,1349,3046,0.999940414312115,1,1.034,3
"TX",48039662800,406948.770097529,62995.1362450368,0.521004566210046,0.521004566210046,0.452054794520547,0.452054794520547,1314,2842,0.999876426734286,1,1.034,3
"TX",48039662900,297551.156058304,48885.8570778451,0.70028818443804,0.70028818443804,0.261095100864554,0.292219020172911,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663000,209351.419375601,39220.9692050789,0.641996557659208,0.641996557659208,0.333046471600689,0.358003442340792,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663100,381008.547772142,123564.201196368,0.421711899791232,0.421711899791232,0.578288100208769,0.578288100208769,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663200,352059.040458679,50825.8595910194,0.572375127420999,0.572375127420999,0.427624872579001,0.427624872579001,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663300,156403.009770181,59233.0279059395,0.3,0.3,0.7,0.7,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663400,477485.404811745,83291.0122475778,0.525678496868476,0.525678496868476,0.474321503131524,0.474321503131524,1198,3152,0.999959310438172,1,1.034,3
"TX",48039663500,344855.351985981,85416.1693814099,0.421875,0.421875,0.572610294117647,0.578125,1198,3152,0.999959310438172,1,1.034,3
"TX",48039663600,406497.249660081,20853.2021105962,0.303985722784057,0.303985722784057,0.696014277215943,0.696014277215943,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663700,215587.818432378,37283.1982684479,0.515222482435597,0.515222482435597,0.480093676814989,0.480093676814989,1314,2842,0.999876426734286,1,1.034,3
"TX",48039663800,296998.745670276,100698.068794531,0.535920293654955,0.535920293654955,0.456213948610383,0.456213948610383,1198,3152,0.999959310438172,1,1.034,3
"TX",48039663900,109692.292153145,129210.01137848,0.694647201946472,0.694647201946472,0.284671532846715,0.305352798053528,1198,3152,0.999959310438172,1,1.034,3
"TX",48039664000,218867.85960916,34288.3749085324,0.675236806495264,0.675236806495264,0.316644113667117,0.316644113667117,1198,3152,0.999959310438172,1,1.034,3
"TX",48039664100,342837.302172386,34475.8532887749,0.554223744292237,0.554223744292237,0.432648401826484,0.432648401826484,1198,3152,0.999959310438172,1,1.034,3
"TX",48039664200,323692.777222596,83095.7308490317,0.784472769409038,0.784472769409038,0.20973348783314,0.215527230590962,1198,3152,0.999959310438172,1,1.034,3
"TX",48039664300,260959.247918809,95481.8431389512,0.493793847814355,0.493793847814355,0.506206152185645,0.506206152185645,1198,3152,0.999959310438172,1,0.969521126760561,3
"TX",48039664400,380275.560496648,53116.5695082743,0.503673094582185,0.503673094582185,0.493112947658403,0.493112947658403,1198,3152,0.999959310438172,1,0.969521126760561,3
"TX",48039664501,365994.1231018,18917.3813713551,0.464702894870493,0.464702894870493,0.520568816658202,0.535297105129507,1198,3152,0.999959310438172,1,0.969521126760561,3
"TX",48041000101,450216.127035674,82497.9929498002,0.652536231884058,0.652536231884058,0.335144927536231,0.346739130434782,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000102,397484.547643405,39270.8581979459,0.554764024933215,0.554764024933215,0.433214603739982,0.445235975066785,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000103,117487.602292455,9228.33757941696,0.816738816738817,0.816738816738817,0.16017316017316,0.183261183261183,1838,2737,0.999820573067636,1,1.14535211267605,9
"TX",48041000201,377910.426449223,18855.9724823538,0.701519536903039,0.701519536903039,0.29848046309696,0.29848046309696,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000202,306065.340079915,120424.076606746,0.692185007974482,0.692185007974482,0.271664008506113,0.291334396597554,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000300,354496.995087998,44449.8306774512,0.548059964726631,0.548059964726631,0.451940035273369,0.451940035273369,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000400,225572.116584206,41957.2428314626,0.548559946416611,0.548559946416611,0.451440053583389,0.451440053583389,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000500,202260.509586765,73826.3289776532,0.299697885196375,0.299697885196375,0.694259818731118,0.694259818731118,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000603,193413.351004679,151138.47551207,0.273268801191363,0.273268801191363,0.723008190618019,0.726731198808637,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000604,214392.347959117,25984.1438215439,0.566181566181566,0.566181566181566,0.433818433818434,0.433818433818434,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000700,179289.123153062,30434.0145437718,0.364161849710983,0.364161849710983,0.635838150289017,0.635838150289017,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000800,321194.984125186,97621.9576027653,0.386104218362283,0.386104218362283,0.613895781637717,0.613895781637717,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041000900,107477.761689105,88420.3759557976,0.481859410430839,0.481859410430839,0.509070294784581,0.509070294784581,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001000,393407.212333937,54406.157451003,0.629682483053871,0.629682483053871,0.363895825900821,0.363895825900821,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001100,276883.950961107,148970.860838895,0.531293463143255,0.531293463143255,0.463143254520167,0.468706536856746,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001301,120133.384433654,50980.9158052935,0.825088339222615,0.825088339222615,0.164310954063604,0.164310954063604,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001302,242018.362791829,37207.2025793041,0.668238993710692,0.668238993710692,0.331761006289308,0.331761006289308,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001303,254511.410707877,89318.7468410652,0.667681380010147,0.667681380010147,0.332318619989853,0.332318619989853,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001400,142856.263013199,73163.5590721247,0.666892808683853,0.666892808683853,0.314789687924016,0.324287652645861,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001601,235791.264394954,58149.4999501611,0.68252427184466,0.68252427184466,0.31747572815534,0.31747572815534,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001604,251630.760214738,113206.443326428,0.701092896174863,0.701092896174863,0.289617486338798,0.298907103825137,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001605,185155.206569362,8952.13696877412,0.822423398328691,0.822423398328691,0.177576601671309,0.177576601671309,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001606,147787.274359931,27103.4394951029,0.770531400966184,0.770531400966184,0.219806763285025,0.219806763285025,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001701,271505.791018403,77511.6076082167,0.874037154508382,0.874037154508382,0.125962845491618,0.125962845491618,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001702,110310.748182811,35031.5062753247,0.757607555089192,0.757607555089192,0.242392444910808,0.242392444910808,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001801,297620.098274587,60384.0024096633,0.489457831325301,0.489457831325301,0.510542168674699,0.510542168674699,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001803,313290.240275041,31134.4096918303,0.580501618122977,0.580501618122977,0.419498381877023,0.419498381877023,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001804,72987.2314823806,19337.3032254968,0.694501018329939,0.694501018329939,0.305498981670062,0.305498981670062,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041001900,368790.326555265,111714.884007514,0.528501628664495,0.528501628664495,0.471498371335505,0.471498371335505,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002001,345553.787218063,26248.7323873851,0.293498452012384,0.293498452012384,0.706501547987616,0.706501547987616,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002002,428273.541369656,79604.8045959047,0.570143884892086,0.570143884892086,0.424910071942446,0.429856115107914,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002006,107686.325104545,10852.1899335638,0.238333333333333,0.238333333333333,0.761666666666666,0.761666666666666,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002007,343106.173675209,9823.84613921036,0.293471629042099,0.293471629042099,0.706528370957901,0.706528370957901,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002008,407811.108126243,12360.006186364,0.182046453232894,0.182046453232894,0.812303829252982,0.812303829252982,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002009,346644.468,68022.9546664895,0.218442932728647,0.218442932728647,0.781557067271353,0.781557067271353,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002010,201226.502553158,40522.4473396658,0.683116883116883,0.683116883116883,0.316883116883117,0.316883116883117,1878,2672,0.999774178210238,1,1.14535211267605,9
"TX",48041002011,226806.783008907,14189.8245597522,0.791450777202073,0.791450777202073,0.208549222797927,0.208549222797927,1878,2672,0.999774178210238,1,1.14535211267605,9
"TX",48041002012,287251.274979966,210753.980457545,0.908896492728828,0.908896492728828,0.091103507271172,0.091103507271172,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002013,252713.546626812,47633.804025724,0.817686250757117,0.817686250757117,0.156874621441551,0.182313749242883,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002014,107428.337309915,7641.64671440504,0.695473251028807,0.695473251028807,0.259259259259259,0.304526748971193,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041002015,120.170077594848,343259.076653429,0,0,1,1,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48041980000,0,5027.72661559763,0.908896492728828,0.908896492728828,0.091103507271172,0.091103507271172,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48043950300,274623.61929556,82423.4841635923,0.519874476987448,0.519874476987448,0.480125523012552,0.480125523012552,2688,1445,0.985098102338141,1,1.23135211267606,3
"TX",48043950400,122848.291704216,23838.2696925524,0.398230088495575,0.398230088495575,0.58912768647282,0.601769911504425,2688,1445,0.985098102338141,1,1.23135211267606,3
"TX",48043950500,348402.194719894,45459.5016296665,0.279005524861878,0.279005524861878,0.63328729281768,0.700966850828729,1870,2910,0.999903030605399,1,1.21442253521127,3
"TX",48045950200,144150.029409507,20784.732349936,0.287187039764359,0.287187039764359,0.702503681885125,0.712812960235641,4075,1383,0.981755616543212,1,1.31892957746479,21
"TX",48047950100,151999.597084172,12433.6782952259,0.68407960199005,0.68407960199005,0.252487562189054,0.300995024875622,1070,3547,0.999990312544335,1,1.09080281690141,3
"TX",48047950200,268621.714302955,73793.4419796854,0.582399103139013,0.582399103139013,0.366031390134529,0.379484304932735,1070,3547,0.999990312544335,1,1.09080281690141,3
"TX",48049950100,201331.111324172,8956.50342837667,0.423592493297587,0.423592493297587,0.498659517426274,0.576407506702413,2722,2143,0.998571848826878,1,1.20839436619718,3
"TX",48049950200,378596.609157371,38639.3958290796,0.689173457508731,0.689173457508731,0.289871944121071,0.306169965075669,2504,2396,0.999405129283914,1,1.22166197183099,3
"TX",48049950300,222212.915263294,14449.2096077423,0.455116696588869,0.455116696588869,0.470377019748653,0.544883303411131,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049950500,200595.128751547,27684.734734265,0.445590994371482,0.445590994371482,0.536585365853659,0.554409005628518,2504,2396,0.999405129283914,1,1.22166197183099,3
"TX",48049950600,136552.602909835,45752.9815052604,0.540174249757986,0.540174249757986,0.459825750242013,0.459825750242013,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049950700,56172.058956509,124959.793827525,0.601593625498008,0.601593625498008,0.398406374501992,0.398406374501992,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049950800,175740.031593298,57016.0823484072,0.248587570621469,0.248587570621469,0.751412429378531,0.751412429378531,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049950900,309248.948997433,26215.3796553294,0.491997934950955,0.491997934950955,0.503355704697987,0.503355704697987,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049951000,181298.421621064,13932.1115463018,0.345454545454545,0.345454545454545,0.654545454545454,0.654545454545454,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049951100,248494.456558996,107926.111689538,0.511958629605688,0.511958629605688,0.475113122171946,0.475113122171946,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049951200,273487.784972652,105484.806192495,0.631659056316591,0.631659056316591,0.359969558599695,0.368340943683409,2504,2396,0.999405129283914,1,1.20839436619718,3
"TX",48049951300,206738.43370579,37487.3054028392,0.606060606060606,0.606060606060606,0.387205387205387,0.393939393939394,2504,2396,0.999405129283914,1,1.22166197183099,3
"TX",48051970100,118904.184759206,3820.45163959757,0.429301533219761,0.429301533219761,0.545144804088586,0.570698466780238,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48051970200,337996.302962739,34958.2987151079,0.64702581369248,0.64702581369248,0.300224466891133,0.352974186307519,1926,2685,0.99978431788608,1,1.14535211267605,9
"TX",48051970300,250152.391294526,86593.2508536164,0.407107231920199,0.407107231920199,0.581047381546134,0.5928927680798,1867,2770,0.999840387538622,1,1.14535211267605,9
"TX",48051970400,223271.092705231,10203.72653599,0.683184402924452,0.683184402924452,0.275385865150285,0.316815597075549,1607,3089,0.999948946478388,1,1.14535211267605,9
"TX",48051970500,327219.184229948,31726.9456265496,0.702457956015524,0.702457956015524,0.297542043984476,0.297542043984476,1867,2770,0.999840387538622,1,1.14535211267605,9
"TX",48053960100,379946.300878833,27037.4785448057,0.686354378818737,0.686354378818737,0.289714867617108,0.313645621181263,2192,2378,0.999366633506376,1,1.18038028169014,3
"TX",48053960200,247988.510448413,53610.906635211,0.746284501061571,0.746284501061571,0.151804670912952,0.25371549893843,2192,2378,0.999366633506376,1,1.18038028169014,3
"TX",48053960300,381128.966548388,106413.466103532,0.526173285198556,0.526173285198556,0.443140794223826,0.473826714801443,2192,2378,0.999366633506376,1,1.18038028169014,3
"TX",48053960400,457462.745607389,22597.7352238456,0.652133145804032,0.652133145804032,0.292076887013596,0.347866854195968,2021,2590,0.999698466966261,1,1.18038028169014,3
"TX",48053960500,482575.720873363,23064.2016338787,0.800947867298578,0.800947867298578,0.172770357604481,0.199052132701422,2021,2590,0.999698466966261,1,1.18038028169014,3
"TX",48053960600,280416.312591595,17725.2497878295,0.86509900990099,0.86509900990099,0.117574257425742,0.13490099009901,2021,2590,0.999698466966261,1,1.18038028169014,3
"TX",48053960700,419443.673814046,194890.321476797,0.679412768863093,0.679412768863093,0.307954933424377,0.320587231136907,2021,2590,0.999698466966261,1,1.18038028169014,3
"TX",48053960800,475940.621123822,38898.3162438829,0.765724703737466,0.765724703737466,0.22971741112124,0.234275296262534,1828,2511,0.999602036315097,1,1.18038028169014,3
"TX",48055960101,260431.376818063,22577.3895862918,0.676923076923077,0.676923076923077,0.298224852071006,0.314201183431953,1922,2705,0.999799046421663,1,1.1270985915493,3
"TX",48055960102,219805.989948328,22776.4811670498,0.761425251742835,0.761425251742835,0.21146398140976,0.223082881487219,1858,2822,0.999867311621151,1,1.1270985915493,3
"TX",48055960200,201135.076638049,51882.0752078227,0.631950573698147,0.631950573698147,0.368049426301854,0.368049426301854,1798,2800,0.999856516937815,1,1.1270985915493,3
"TX",48055960300,249343.392978591,89088.9071699583,0.598039215686274,0.598039215686274,0.401960784313725,0.401960784313725,1798,2800,0.999856516937815,1,1.1270985915493,3
"TX",48055960400,195982.678556594,38179.5259966146,0.549514563106796,0.549514563106796,0.441747572815534,0.441747572815534,1798,2800,0.999856516937815,1,1.1270985915493,3
"TX",48055960500,308457.039926286,142593.721750722,0.704950495049505,0.704950495049505,0.292079207920792,0.295049504950495,1637,2907,0.999901986402294,1,1.1270985915493,3
"TX",48055960600,153135.0566325,6633.0912285523,0.693548387096774,0.693548387096774,0.298924731182796,0.306451612903226,1798,2800,0.999856516937815,1,1.1270985915493,3
"TX",48055960700,317928.697008431,94285.528426037,0.521052631578947,0.521052631578947,0.478947368421053,0.478947368421053,1798,2800,0.999856516937815,1,1.1270985915493,3
"TX",48057000100,322729.366372028,80062.2598105408,0.519486692015209,0.519486692015209,0.474809885931559,0.474809885931559,1125,3263,0.999972756296908,1,1.01804225352112,3
"TX",48057000200,234242.568938132,38427.8567720037,0.514093959731544,0.514093959731544,0.485906040268456,0.485906040268456,1125,3263,0.999972756296908,1,1.01804225352112,3
"TX",48057000300,203465.64017108,41112.5687234465,0.446215139442231,0.446215139442231,0.553784860557769,0.553784860557769,1133,3179,0.99996308735938,1,1.01804225352112,3
"TX",48057000400,435168.808478604,87374.1956696334,0.724465558194774,0.724465558194774,0.259699129057799,0.26603325415677,1125,3263,0.999972756296908,1,1.01804225352112,3
"TX",48057000500,475452.109460641,35427.9240384618,0.610822831727205,0.610822831727205,0.381764269829503,0.389177168272794,1178,3090,0.999949129796784,1,1.01804225352112,3
"TX",48059030101,310128.561752784,45057.0460143471,0.65666140073723,0.65666140073723,0.343338599262769,0.343338599262769,2699,2290,0.99914015590095,1,1.24432394366197,3
"TX",48059030102,302652.837234018,27623.8828361496,0.543435662965382,0.543435662965382,0.386022207707381,0.453298497713912,2699,2290,0.99914015590095,1,1.24432394366197,3
"TX",48059030200,349800.012796924,60236.7527477245,0.490898414562537,0.490898414562537,0.462712859659425,0.509101585437464,2676,2299,0.999166567917539,1,1.24432394366197,3
"TX",48061010100,522325.39969044,31820.6846777808,0.707209199469261,0.707209199469261,0.232640424590889,0.238390092879257,548,4020,0.999998307717692,1,0.996915492957747,3
"TX",48061010201,96647.7763206801,11022.9457498838,0.65415986949429,0.65415986949429,0.34584013050571,0.34584013050571,624,3993,0.999998129152122,1,0.996915492957747,3
"TX",48061010203,431257.760746857,70138.9161673065,0.839285714285714,0.839285714285714,0.153003246753247,0.153003246753247,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010301,231076.24967677,9545.97310662206,0.667944785276074,0.667944785276074,0.327453987730062,0.327453987730062,689,4089,0.99999869089801,1,0.996915492957747,3
"TX",48061010302,402890.749510309,14719.5578062449,0.781208645787384,0.781208645787384,0.178209086898986,0.202911336568152,689,4089,0.99999869089801,1,0.996915492957747,3
"TX",48061010401,248237.292980628,14177.375791153,0.865840517241379,0.865840517241379,0.116918103448276,0.116918103448276,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010402,378056.654538185,33351.2620425296,0.824318476849849,0.824318476849849,0.175681523150152,0.175681523150152,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010500,99393.2474948107,119334.049812971,0.412162162162162,0.412162162162162,0.568918918918919,0.568918918918919,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010601,383157.405110651,76488.3738963398,0.828223125230883,0.828223125230883,0.171776874769117,0.171776874769117,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010602,103483.207599055,7873.34670385575,0.921013412816691,0.921013412816691,0.0655737704918033,0.0655737704918033,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010700,159415.854498957,55931.5321228798,0.642998027613412,0.642998027613412,0.335305719921105,0.335305719921105,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061010800,336403.5837839,134693.80197547,0.86399400524541,0.86399400524541,0.13600599475459,0.13600599475459,624,3993,0.999998129152122,1,0.996915492957747,3
"TX",48061010900,81641.0546445835,162094.067684868,0.874296435272045,0.874296435272045,0.125703564727955,0.125703564727955,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011000,131568.544407572,41874.0018042418,0.457446808510638,0.457446808510638,0.533849129593811,0.533849129593811,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011100,133866.780645361,28645.7229903491,0.656976744186046,0.656976744186046,0.326744186046512,0.326744186046512,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011200,88741.0778825473,47963.1467406631,0.71484375,0.71484375,0.28515625,0.28515625,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011301,92015.0723367647,42997.4787379802,0.819383259911894,0.819383259911894,0.180616740088106,0.180616740088106,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011302,250922.014644154,67631.6482242266,0.9716459197787,0.9716459197787,0.0283540802213001,0.0283540802213001,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011400,348620.883479729,42457.246635995,0.823345492443981,0.823345492443981,0.167795726941115,0.167795726941115,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011500,270494.445895807,65952.8901409236,0.712542372881356,0.712542372881356,0.270508474576271,0.270508474576271,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011600,270218.160587321,49672.0963647183,0.602017937219731,0.602017937219731,0.38677130044843,0.38677130044843,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011700,271951.159213084,43708.000418663,0.769394261424017,0.769394261424017,0.230605738575983,0.230605738575983,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011801,247688.605997797,107868.603972915,0.824571766095688,0.824571766095688,0.170112226816302,0.170112226816302,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011802,141346.7769769,43333.0433646045,0.604267701260912,0.604267701260912,0.38894277400582,0.38894277400582,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061011901,264146.190162099,52236.7781589057,0.658536585365854,0.658536585365854,0.273658536585366,0.313658536585366,689,4089,0.99999869089801,1,0.996915492957747,3
"TX",48061011902,235844.768857338,7149.53933939595,0.688599348534202,0.688599348534202,0.24885993485342,0.289250814332247,710,3639,0.999993085492805,1,0.996915492957747,3
"TX",48061011903,86735.5775760334,3834.01548994078,0.59771986970684,0.59771986970684,0.374592833876221,0.384364820846905,710,3639,0.999993085492805,1,0.996915492957747,3
"TX",48061012001,372339.601916262,192831.69006292,0.850634371395617,0.850634371395617,0.142445213379469,0.149365628604383,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061012002,285702.107112114,27258.2165821933,0.811970979443773,0.811970979443773,0.166868198307135,0.166868198307135,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061012101,291629.328125674,48767.9641122896,0.623011015911873,0.623011015911873,0.376988984088127,0.376988984088127,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061012102,205678.785694199,11572.2813241395,0.800302571860817,0.800302571860817,0.117246596066565,0.117246596066565,684,3945,0.999997764379942,1,0.996915492957747,3
"TX",48061012200,456756.14537796,24933.3180191997,0.751969981238274,0.751969981238274,0.233020637898686,0.235272045028142,548,4020,0.999998307717692,1,0.996915492957747,3
"TX",48061012301,285602.895540421,21820.2302729489,0.943703703703704,0.943703703703704,0.0444444444444444,0.0488888888888888,548,4020,0.999998307717692,1,0.996915492957747,3
"TX",48061012304,220790.760613415,66574.2264453969,0.85,0.85,0.133561643835616,0.133561643835616,586,3735,0.999995142040119,1,0.996915492957747,3
"TX",48061012305,815077.750509729,136150.517794626,0.888589881593111,0.888589881593111,0.111410118406889,0.111410118406889,548,4020,0.999998307717692,1,0.996915492957747,3
